Account.ID,Avg_Open_Count,Avg_Email_Link_Click_Count,Avg_Response_Time,Donation_Frequency,Total_Donation_Amount,Donor_Score,Engagement Type,Donation Type,State.Province,Zip.Code
453,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
455,1.0,0.0,0.0,2,400.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53593
457,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53719
458,6.0,1.0,25464540.0,2,72.72,9.092489448705507,Low Engagement,Low Donation,Wisconsin,53593
459,4.0,3.0,0.0,2,309.58,21.63238198118117,High Engagement,High Donation,Wisconsin,53717
460,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53523
461,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53703
462,0.0,0.0,0.0,2,309.58,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
463,0.0,0.0,0.0,2,1041.2,13.260124806366813,High Engagement,High Donation,Wisconsin,53558
466,3.5,1.0,0.0,2,6000.0,16.12410331652301,High Engagement,High Donation,Wisconsin,53593
467,1.5,0.0,0.0,2,52.12,13.310819811517788,High Engagement,Low Donation,Wisconsin,53705
468,1.5,0.0,0.0,2,103.6,13.310819811517788,High Engagement,High Donation,Wisconsin,53593
470,3.0,1.0,0.0,2,1000.0,16.107204981472684,High Engagement,High Donation,Wisconsin,53703
472,3.5,1.0,0.0,2,50.0,16.12410331652301,High Engagement,Low Donation,Wisconsin,53925
473,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53714
474,2.0,0.0,0.0,2,600.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53593
475,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
477,0.0,0.0,0.0,2,300.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53705
478,15.0,1.0,223039.0,2,103.6,16.450436425178996,High Engagement,High Donation,Wisconsin,53559
480,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53575
481,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Virginia,22206
482,4.0,1.0,0.0,2,52.12,16.141001651573333,High Engagement,Low Donation,Wisconsin,53190
483,0.0,0.0,0.0,1,12.67,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53716
484,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53590
485,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53558
486,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53711
487,0.0,0.0,0.0,2,618.54,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
488,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53711
489,2.5,0.0,0.0,2,206.6,13.344616481618438,High Engagement,High Donation,Wisconsin,53704
490,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53545
491,3.0,0.0,0.0,2,103.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53532
492,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53532
493,1.0,0.0,0.0,1,154.79,6.663859073284057,Low Engagement,High Donation,Wisconsin,53589
495,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53718
496,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53529
497,7.0,0.0,0.0,2,6400.0,13.496701497071365,High Engagement,High Donation,Wisconsin,53590
499,1.0,0.0,0.0,2,620.4,13.293921476467464,High Engagement,High Donation,Wisconsin,53704
500,2.0,0.0,0.0,2,206.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53704
501,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
502,1.0,0.0,0.0,2,104.02,13.293921476467464,High Engagement,High Donation,Wisconsin,53820
503,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53572
504,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,,53727
505,0.0,0.0,0.0,1,20.0,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53589
506,0.0,0.0,0.0,2,31.64,13.260124806366813,High Engagement,Low Donation,Wisconsin,53716
507,2.0,0.0,0.0,2,100.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53713
508,1.0,0.0,0.0,0,0.0,0.033796670100650225,Low Engagement,Low Donation,Wisconsin,53964
509,0.0,0.0,0.0,2,618.54,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
510,2.0,1.0,0.0,2,103.6,16.073408311372035,High Engagement,High Donation,Wisconsin,53959
511,69.0,8.0,0.0,2,104.68,37.55761636174304,High Engagement,High Donation,Wisconsin,53718
512,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53511
513,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53590
514,2.0,0.0,0.0,2,25.34,13.327718146568113,High Engagement,Low Donation,Wisconsin,53704
515,0.0,0.0,0.0,2,10.92,13.260124806366813,High Engagement,Low Donation,Wisconsin,53714
516,1.5,0.0,0.0,2,25.34,13.310819811517788,High Engagement,Low Donation,Wisconsin,53562
517,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53811
518,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53538
519,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53531
520,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53581
521,0.0,0.0,0.0,2,25.36,13.260124806366813,High Engagement,Low Donation,Wisconsin,53913
522,2.0,1.0,0.0,2,50.0,16.073408311372035,High Engagement,Low Donation,Wisconsin,53703
523,1.0,0.0,0.0,2,600.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
524,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53562
525,0.0,0.0,0.0,2,300.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53593
526,0.0,0.0,0.0,2,206.78,13.260124806366813,High Engagement,High Donation,Wisconsin,53925
527,2.0,1.0,655024.0,2,1030.48,15.8903608297665,High Engagement,High Donation,Wisconsin,53719
528,0.0,0.0,0.0,2,300.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53532
529,0.0,0.0,0.0,2,155.1,13.260124806366813,High Engagement,High Donation,Wisconsin,53532
530,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
532,1.5,0.0,0.0,2,206.6,13.310819811517788,High Engagement,High Donation,Wisconsin,53719
533,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53558
534,2.0,0.0,0.0,1,103.3,6.697655743384708,Low Engagement,High Donation,Wisconsin,53703
535,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,New York,10579
536,2.0,0.0,0.0,2,103.92,13.327718146568113,High Engagement,High Donation,Wisconsin,53593
537,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53546
538,3.0,1.0,2469423.0,1,12.0,8.787058457449772,Low Engagement,Low Donation,,53632
539,2.0,1.0,0.0,2,103.6,16.073408311372035,High Engagement,High Donation,Wisconsin,53517
540,1.0,0.0,0.0,2,206.78,13.293921476467464,High Engagement,High Donation,Wisconsin,53562
541,0.0,0.0,0.0,2,25.34,13.260124806366813,High Engagement,Low Donation,Pennsylvania,18020
542,3.0,0.0,0.0,2,52.12,13.361514816668763,High Engagement,Low Donation,Wisconsin,53590
543,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,New York,12590
544,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53551
545,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53717
547,1.0,0.0,0.0,2,104.68,13.293921476467464,High Engagement,High Donation,New York,10579
548,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,New York,10567
550,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
553,1.0,0.0,0.0,2,103.92,13.293921476467464,High Engagement,High Donation,Wisconsin,53590
554,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53527
555,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53527
556,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53536
557,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,New York,10579
561,0.0,0.0,0.0,2,206.78,13.260124806366813,High Engagement,High Donation,Wisconsin,53716
562,0.0,0.0,0.0,2,515.56,13.260124806366813,High Engagement,High Donation,Wisconsin,53523
564,12.0,3.0,1259831.0,2,600.0,21.550693597991376,High Engagement,High Donation,Wisconsin,53711
566,2.0,0.0,0.0,2,50.0,13.327718146568113,High Engagement,Low Donation,Wisconsin,53593
567,0.0,0.0,0.0,2,103.92,13.260124806366813,High Engagement,High Donation,Wisconsin,53716
569,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
570,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53597
571,0.0,0.0,0.0,2,25.34,13.260124806366813,High Engagement,Low Donation,Wisconsin,53593
572,3.0,1.0,0.0,2,52.12,16.107204981472684,High Engagement,Low Donation,Wisconsin,53562
574,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53593
575,0.0,0.0,0.0,2,309.58,13.260124806366813,High Engagement,High Donation,Wisconsin,53705
576,1.0,0.0,0.0,2,52.26,13.293921476467464,High Engagement,Low Donation,Wisconsin,53546
577,0.0,0.0,0.0,2,24.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53531
578,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53593
579,1.0,0.0,0.0,2,52.16,13.293921476467464,High Engagement,Low Donation,Wisconsin,53716
580,0.0,0.0,0.0,2,83.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53558
581,2.0,0.0,0.0,2,200.0,13.327718146568113,High Engagement,High Donation,Florida,33436
582,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,New York,10579
584,0.0,0.0,0.0,2,103.92,13.260124806366813,High Engagement,High Donation,Wisconsin,53558
586,2.0,0.0,0.0,2,52.26,13.327718146568113,High Engagement,Low Donation,Wisconsin,53590
587,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53719
588,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53705
589,1.5,0.0,0.0,2,600.0,13.310819811517788,High Engagement,High Donation,Wisconsin,53508
590,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53555
591,2.0,0.0,0.0,2,350.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53711
592,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
595,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
596,1.0,0.0,0.0,2,52.66,13.293921476467464,High Engagement,Low Donation,Wisconsin,53705
598,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53575
599,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53562
600,3.0,0.0,0.0,2,207.2,13.361514816668763,High Engagement,High Donation,Wisconsin,53508
601,0.0,0.0,0.0,2,155.1,13.260124806366813,High Engagement,High Donation,Wisconsin,53717
602,0.0,0.0,0.0,0,0.0,0.0,Low Engagement,Low Donation,Wisconsin,53719
603,4.0,1.0,0.0,2,103.6,16.141001651573333,High Engagement,High Donation,Wisconsin,53562
604,2.0,0.0,0.0,2,206.6,13.327718146568113,High Engagement,High Donation,Minnesota,55076
606,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,New York,10541
607,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53562
608,2.0,0.0,0.0,2,52.66,13.327718146568113,High Engagement,Low Donation,Wisconsin,53711
609,1.0,0.0,0.0,2,50.0,13.293921476467464,High Engagement,Low Donation,New York,10567
610,0.0,0.0,0.0,2,1030.48,13.260124806366813,High Engagement,High Donation,Wisconsin,53529
611,4.0,0.0,0.0,2,52.12,13.395311486769415,High Engagement,Low Donation,Colorado,81004
612,2.0,0.0,0.0,2,155.1,13.327718146568113,High Engagement,High Donation,Wisconsin,53511
613,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53719
614,1.5,0.0,0.0,2,52.12,13.310819811517788,High Engagement,Low Donation,Wisconsin,53711
615,0.0,0.0,0.0,2,600.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
616,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53818
617,0.0,0.0,0.0,2,52.82,13.260124806366813,High Engagement,Low Donation,Wisconsin,53704
618,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53589
620,2.5,1.0,0.0,2,1000.0,16.09030664642236,High Engagement,High Donation,Wisconsin,53575
621,1.0,0.0,0.0,2,309.58,13.293921476467464,High Engagement,High Donation,Wisconsin,53522
622,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53562
623,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
624,1.0,0.0,0.0,2,309.58,13.293921476467464,High Engagement,High Donation,Wisconsin,53503
625,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53593
627,0.0,0.0,0.0,2,207.2,13.260124806366813,High Engagement,High Donation,Wisconsin,53711
628,2.0,0.0,0.0,2,155.56,13.327718146568113,High Engagement,High Donation,Wisconsin,53719
629,1.0,0.0,0.0,2,104.02,13.293921476467464,High Engagement,High Donation,Wisconsin,53716
630,1.0,0.0,0.0,2,155.24,13.293921476467464,High Engagement,High Donation,Wisconsin,53711
631,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53719
632,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53563
633,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53575
634,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53719
635,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
636,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53558
637,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53562
638,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
640,2.0,1.0,0.0,2,104.68,16.073408311372035,High Engagement,High Donation,Minnesota,55369
641,2.0,1.0,0.0,2,200.0,16.073408311372035,High Engagement,High Donation,Minnesota,55407
642,3.5,1.0,0.0,2,600.0,16.12410331652301,High Engagement,High Donation,Wisconsin,53575
643,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53548
644,1.5,0.0,0.0,2,309.58,13.310819811517788,High Engagement,High Donation,Wisconsin,53941
645,0.0,0.0,0.0,2,25.34,13.260124806366813,High Engagement,Low Donation,Illinois,60586
646,2.0,0.0,0.0,2,52.66,13.327718146568113,High Engagement,Low Donation,Wisconsin,53711
647,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53562
648,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53545
649,7.0,0.0,0.0,2,206.6,13.496701497071365,High Engagement,High Donation,Wisconsin,53565
650,1.0,1.0,0.0,1,103.3,9.409549238087976,Low Engagement,High Donation,Wisconsin,53711
651,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53704
652,0.0,0.0,0.0,2,207.2,13.260124806366813,High Engagement,High Donation,Wisconsin,53575
653,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53558
654,1.5,0.0,0.0,2,52.12,13.310819811517788,High Engagement,Low Donation,Wisconsin,53719
655,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53704
656,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53714
657,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53941
658,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53719
659,0.0,0.0,0.0,2,200.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53528
660,6.0,1.0,482221.0,1,26.06,9.443775175691393,Low Engagement,Low Donation,Wisconsin,53703
662,3.5,0.0,0.0,2,515.56,13.37841315171909,High Engagement,High Donation,Wisconsin,53711
663,2.0,0.0,0.0,2,206.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53711
664,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53590
666,0.0,0.0,0.0,2,155.1,13.260124806366813,High Engagement,High Donation,Wisconsin,53575
667,1.0,0.0,0.0,2,206.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53726
668,0.0,0.0,0.0,2,80.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53572
669,3.0,0.0,0.0,1,52.34,6.731452413485357,Low Engagement,Low Donation,Wisconsin,53711
671,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53959
672,1.0,0.0,0.0,2,52.52,13.293921476467464,High Engagement,Low Donation,Wisconsin,53711
673,1.5,0.0,0.0,2,52.12,13.310819811517788,High Engagement,Low Donation,Wisconsin,53562
674,2.0,0.0,0.0,2,200.0,13.327718146568113,High Engagement,High Donation,Wisconsin,53527
675,1.0,0.0,0.0,2,25.34,13.293921476467464,High Engagement,Low Donation,Wisconsin,53711
677,3.0,0.0,0.0,2,103.6,13.361514816668763,High Engagement,High Donation,Wisconsin,53705
678,2.0,0.0,0.0,2,103.6,13.327718146568113,High Engagement,High Donation,Wisconsin,53593
679,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53528
680,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53562
681,1.0,0.0,0.0,2,10.0,13.293921476467464,High Engagement,Low Donation,Wisconsin,53508
682,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53527
683,1.0,0.0,0.0,2,103.6,13.293921476467464,High Engagement,High Donation,Wisconsin,53597
684,2.0,1.0,0.0,1,51.8,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53719
685,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
686,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53704
688,2.0,0.0,0.0,2,52.32,13.327718146568113,High Engagement,Low Donation,Wisconsin,53719
689,2.0,1.0,0.0,2,25.34,16.073408311372035,High Engagement,Low Donation,Missouri,63303
690,0.0,0.0,0.0,2,62.6,13.260124806366813,High Engagement,Low Donation,Wisconsin,53578
692,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53713
694,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53209
696,0.0,0.0,0.0,1,26.06,6.630062403183406,Low Engagement,Low Donation,Wisconsin,53558
697,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53718
698,6.0,1.0,0.0,2,100.0,16.208594991774632,High Engagement,High Donation,Wisconsin,53528
701,1.0,0.0,0.0,2,52.12,13.293921476467464,High Engagement,Low Donation,Wisconsin,53959
703,1.5,0.0,0.0,2,207.2,13.310819811517788,High Engagement,High Donation,Wisconsin,53949
705,2.0,0.0,0.0,2,52.12,13.327718146568113,High Engagement,Low Donation,Wisconsin,53713
706,1.5,0.0,0.0,2,200.0,13.310819811517788,High Engagement,High Donation,Wisconsin,53718
707,3.0,0.0,0.0,2,400.0,13.361514816668763,High Engagement,High Donation,Wisconsin,53590
708,0.0,0.0,0.0,2,100.0,13.260124806366813,High Engagement,High Donation,Wisconsin,53719
710,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53590
712,2.0,0.0,0.0,2,50.0,13.327718146568113,High Engagement,Low Donation,Wisconsin,53711
715,4.5,1.0,50215.0,2,310.9,16.14386732631072,High Engagement,High Donation,Wisconsin,53527
716,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53549
718,3.0,0.0,0.0,2,52.12,13.361514816668763,High Engagement,Low Donation,Wisconsin,53534
719,0.0,0.0,0.0,2,50.0,13.260124806366813,High Engagement,Low Donation,Wisconsin,53954
720,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53050
721,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53532
722,1.0,0.0,0.0,2,200.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53581
723,0.0,0.0,0.0,2,103.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53717
725,1.0,0.0,0.0,2,103.92,13.293921476467464,High Engagement,High Donation,Wisconsin,53705
726,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53583
727,1.0,0.0,0.0,2,100.0,13.293921476467464,High Engagement,High Donation,Wisconsin,53563
729,3.0,0.0,0.0,2,50.0,13.361514816668763,High Engagement,Low Donation,Wisconsin,53705
730,0.0,0.0,0.0,2,52.12,13.260124806366813,High Engagement,Low Donation,Wisconsin,53714
731,2.0,1.0,0.0,1,26.08,9.443345908188626,Low Engagement,Low Donation,Wisconsin,53590
732,0.0,0.0,0.0,2,206.6,13.260124806366813,High Engagement,High Donation,Wisconsin,53508
