,Zip Code,Population,Density,RUCC_2023,PerCapitaPersonalIncome
19826,35640,25654.0,90.2,3.0,49630
19827,35647,1177.0,19.3,2.0,57194
19828,35652,8704.0,40.2,3.0,47168
19829,35670,6594.0,25.0,3.0,49630
19830,35761,12547.0,41.6,2.0,66005
19831,36067,27601.0,44.5,2.0,53079
19832,36071,456.0,3.7,8.0,47732
19833,36305,15954.0,194.1,3.0,54541
19834,36352,5433.0,29.6,3.0,54541
19835,36362,5311.0,69.7,4.0,45756
19836,36475,2393.0,5.6,9.0,42999
19837,36540,628.0,5.5,9.0,47362
19838,36561,6843.0,163.0,3.0,60969
19839,36564,153.0,193.7,3.0,60969
19840,36604,9423.0,1377.0,2.0,50513
19841,36693,19721.0,604.3,2.0,50513
19842,36695,51804.0,418.8,2.0,50513
19843,36703,12927.0,41.3,4.0,45618
19844,36849,4185.0,4170.4,3.0,48511
19845,36852,2744.0,30.1,3.0,48511
19846,37073,14785.0,112.6,1.0,56484
19847,37085,4856.0,33.4,1.0,54623
19848,37091,22440.0,41.8,6.0,50555
19849,37313,1550.0,17.6,8.0,40453
19850,37404,12136.0,950.9,2.0,65525
19851,37408,1722.0,346.9,2.0,65525
19852,37733,52.0,4.5,2.0,40237
19853,37760,13714.0,132.4,3.0,48184
19854,37909,16282.0,898.9,2.0,67323
19855,38112,16512.0,1417.8,1.0,61979
19856,38253,1131.0,8.2,7.0,51945
19857,38315,3775.0,13.1,8.0,40085
19858,38352,644.0,13.0,3.0,43542
19859,38356,2728.0,14.6,3.0,55537
19860,38464,22347.0,30.9,6.0,43273
19861,38483,5910.0,23.4,6.0,43273
19862,38650,4165.0,20.6,7.0,42339
19863,38683,4688.0,13.1,8.0,45880
19864,38863,20560.0,28.1,9.0,43359
19865,38950,473.0,4.9,9.0,44389
19866,38958,0.0,0.0,6.0,51319
19867,39175,4317.0,6.9,2.0,51350
19868,39309,349.0,227.2,5.0,50952
19869,39363,1316.0,21.5,9.0,46428
19870,39367,14746.0,12.1,9.0,46161
19871,39427,1374.0,9.1,8.0,40428
19872,39429,16454.0,20.8,6.0,42902
19873,39503,55692.0,178.2,2.0,48902
19874,39553,16750.0,244.6,2.0,48028
19875,39702,23215.0,88.8,5.0,51172
19876,39813,1975.0,6.2,8.0,35593
19877,40020,111.0,90.3,1.0,56564
19878,40223,23357.0,768.0,1.0,67663
19879,40385,2969.0,24.2,4.0,48025
19880,40515,35772.0,245.5,2.0,65766
19881,40844,88.0,4.0,9.0,41877
19882,40903,764.0,34.4,7.0,39065
19883,40940,337.0,6.8,7.0,44924
19884,40943,574.0,34.8,7.0,39065
19885,41124,785.0,5.2,2.0,41198
19886,41352,592.0,10.8,9.0,34380
19887,41503,569.0,149.0,7.0,46272
19888,41559,184.0,15.8,7.0,46272
19889,41604,460.0,32.4,7.0,45540
19890,41632,390.0,4.7,9.0,44371
19891,41739,139.0,24.2,7.0,46219
19892,41746,464.0,22.7,7.0,46219
19893,41749,2918.0,12.1,9.0,41877
19894,41772,356.0,4.3,9.0,44273
19895,41832,323.0,19.5,9.0,42346
19896,42256,4637.0,9.4,6.0,47354
19897,43003,2922.0,33.3,1.0,93124
19898,43016,36886.0,786.2,1.0,63874
19899,43032,19.0,150.2,1.0,93124
19900,43074,13980.0,62.3,1.0,93124
19901,43109,77.0,190.0,1.0,63874
19902,43203,8014.0,2092.9,1.0,63874
19903,43319,943.0,17.4,4.0,51515
19904,43412,4162.0,55.7,2.0,57012
19905,43517,4012.0,23.9,7.0,52187
19906,43617,7192.0,507.3,2.0,57012
19907,43728,1506.0,15.6,8.0,45751
19908,43740,229.0,235.6,1.0,58710
19909,43748,2749.0,29.7,1.0,48777
19910,44024,23905.0,102.2,1.0,86579
19911,44032,1434.0,13.8,1.0,50508
19912,44053,19424.0,632.2,1.0,59141
19913,44103,15938.0,1410.8,1.0,68360
19914,44108,21250.0,1933.6,1.0,68360
19915,44233,7967.0,115.2,1.0,70562
19916,44301,15044.0,1643.6,2.0,64598
19917,44403,3920.0,104.9,2.0,49159
19918,44418,1189.0,26.3,2.0,49159
19919,44454,1097.0,51.1,2.0,54630
19920,44471,10618.0,933.8,2.0,54630
19921,44606,8517.0,78.4,4.0,58161
19922,44637,3000.0,20.9,9.0,60632
19923,44683,8292.0,46.8,4.0,57335
19924,44849,2572.0,20.4,7.0,59710
19925,45162,2510.0,41.0,1.0,77881
19926,45169,4611.0,18.3,6.0,53901
19927,45172,164.0,143.5,6.0,46608
19928,45242,22481.0,629.7,1.0,75833
19929,45245,21872.0,535.4,1.0,63599
19930,45315,3977.0,143.1,2.0,58304
19931,45319,361.0,388.7,3.0,50553
19932,45346,2038.0,18.7,6.0,56920
19933,45359,1896.0,48.6,2.0,60457
19934,45380,5520.0,31.2,6.0,56920
19935,45385,39139.0,110.5,2.0,64628
19936,45502,15708.0,52.5,3.0,50553
19937,45645,2317.0,19.1,2.0,51367
19938,45652,3706.0,43.1,4.0,49423
19939,45669,9844.0,109.7,2.0,51367
19940,45671,228.0,5.2,4.0,49423
19941,45693,8935.0,27.3,8.0,46026
19942,45773,89.0,7.2,4.0,55168
19943,45830,5718.0,23.3,6.0,63830
19944,45861,233.0,47.9,8.0,54129
19945,46125,55.0,624.6,1.0,56426
19946,46219,36940.0,1105.4,1.0,70999
19947,46320,13561.0,784.0,1.0,56172
19948,46516,31329.0,678.8,3.0,58662
19949,46745,2146.0,42.1,2.0,60607
19950,46917,1781.0,12.8,3.0,53144
19951,46938,2928.0,36.5,4.0,49748
19952,47024,3708.0,21.9,1.0,57550
19953,47036,882.0,21.2,1.0,57550
19954,47037,4553.0,21.9,6.0,52541
19955,47230,1439.0,11.1,6.0,54925
19956,47354,1075.0,14.0,6.0,55009
19957,47383,3133.0,37.0,3.0,47629
19958,47529,1173.0,14.3,7.0,59193
19959,47561,1650.0,8.9,7.0,56279
19960,47591,25370.0,60.6,7.0,56279
19961,47635,5432.0,24.7,8.0,56258
19962,47638,3514.0,27.6,2.0,61689
19963,47905,41631.0,134.6,3.0,50492
19964,47928,2036.0,18.2,3.0,48525
19965,47970,1779.0,11.7,3.0,56092
19966,47983,303.0,234.0,3.0,50492
19967,48042,31485.0,534.4,1.0,58565
19968,48073,34700.0,1815.6,1.0,90781
19969,48213,22148.0,1308.7,1.0,52727
19970,48237,29726.0,2222.9,1.0,90781
19971,48390,23880.0,736.6,1.0,90781
19972,48440,89.0,50.9,1.0,53743
19973,48504,26804.0,669.2,2.0,52520
19974,48529,9424.0,736.8,2.0,52520
19975,48554,0.0,0.0,2.0,52520
19976,48766,1251.0,9.3,8.0,49129
19977,48832,1465.0,21.8,6.0,45517
19978,48895,11437.0,53.2,2.0,52560
19979,48911,40852.0,991.9,2.0,52560
19980,49104,668.0,1619.9,3.0,61127
19981,49220,2415.0,32.9,4.0,51391
19982,49230,10331.0,60.8,3.0,48818
19983,49233,2386.0,43.0,6.0,44820
19984,49322,1532.0,23.1,1.0,42499
19985,49440,811.0,522.0,3.0,49244
19986,49635,3450.0,33.1,3.0,60458
19987,49654,424.0,4.7,3.0,85936
19988,49686,33459.0,107.4,3.0,67800
19989,49776,1747.0,5.5,9.0,50126
19990,49817,575.0,2.4,9.0,48919
19991,49818,1003.0,2.2,5.0,47667
19992,49837,9349.0,52.4,5.0,47667
19993,49849,12412.0,16.8,5.0,49300
19994,49866,8134.0,21.6,5.0,49300
19995,49887,2594.0,4.7,7.0,50410
19996,49961,109.0,0.7,5.0,45077
19997,49965,690.0,1.3,5.0,45077
19998,50047,6077.0,40.4,2.0,64502
19999,50115,2603.0,5.9,2.0,68446
20000,50138,11940.0,27.0,6.0,64302
20001,50168,794.0,7.6,2.0,52040
20002,50239,50.0,1.1,4.0,49357
20003,50266,29636.0,690.7,2.0,66761
20004,50441,5289.0,13.4,9.0,63224
20005,50444,376.0,6.7,9.0,56008
20006,50544,429.0,5.7,5.0,53213
20007,50568,1523.0,6.9,7.0,53369
20008,50582,299.0,5.6,7.0,59055
20009,50636,1695.0,5.4,8.0,60549
20010,50650,865.0,8.1,6.0,61848
20011,50667,718.0,137.6,3.0,55529
20012,50675,2407.0,8.4,6.0,56041
20013,50680,1090.0,7.9,3.0,65012
20014,50840,568.0,4.4,9.0,54697
20015,51002,2778.0,9.4,7.0,53369
20016,51250,8826.0,47.4,6.0,67668
20017,51433,475.0,3.3,9.0,75597
20018,51542,1182.0,12.8,2.0,58306
20019,51654,355.0,2.6,8.0,60566
20020,52043,2269.0,8.8,8.0,65588
20021,52141,1196.0,5.5,6.0,53333
20022,52205,8855.0,28.7,2.0,55571
20023,52242,1474.0,791.3,3.0,63487
20024,52316,1650.0,9.2,8.0,61176
20025,52402,41531.0,1162.6,2.0,63407
20026,52552,846.0,5.6,9.0,56856
20027,52584,690.0,11.8,9.0,56856
20028,52624,317.0,191.4,7.0,52269
20029,52650,802.0,7.7,5.0,58928
20030,52747,2005.0,35.8,8.0,66315
20031,52752,427.0,433.8,8.0,53254
20032,52755,2048.0,13.1,3.0,63487
20033,52760,423.0,7.4,4.0,57595
20034,52772,5038.0,14.8,8.0,66315
20035,53019,1847.0,18.0,3.0,60018
20036,53042,6587.0,41.2,4.0,57585
20037,53093,2036.0,39.1,3.0,63878
20038,53129,14148.0,1062.4,1.0,60114
20039,53132,35782.0,397.2,1.0,60114
20040,53143,23115.0,2137.9,3.0,60599
20041,53211,35457.0,3507.4,1.0,60114
20042,53219,34878.0,2722.6,1.0,60114
20043,53227,23609.0,1790.6,1.0,60114
20044,53529,2068.0,21.8,2.0,77996
20045,53913,20799.0,61.1,4.0,66107
20046,54022,23537.0,64.7,1.0,61101
20047,54128,1749.0,13.0,6.0,51974
20048,54304,27315.0,897.3,2.0,65199
20049,54405,3061.0,39.5,8.0,50617
20050,54410,2594.0,15.1,4.0,56746
20051,54427,1185.0,10.2,3.0,62707
20052,54443,2142.0,9.1,4.0,57490
20053,54448,4396.0,19.1,3.0,62707
20054,54463,596.0,2.9,7.0,60846
20055,54645,80.0,63.6,6.0,51946
20056,54655,1816.0,7.8,6.0,51946
20057,54665,8137.0,17.8,3.0,52023
20058,54666,2786.0,4.7,4.0,52978
20059,54751,26011.0,44.2,6.0,50772
20060,54761,1146.0,10.8,1.0,61101
20061,54817,2064.0,4.9,8.0,58092
20062,54856,1637.0,2.7,8.0,55598
20063,54895,970.0,3.5,8.0,55836
20064,54940,4093.0,18.2,6.0,56482
20065,54965,1352.0,9.0,8.0,48666
20066,55021,30032.0,64.1,4.0,55702
20067,55060,29028.0,54.7,5.0,58222
20068,55430,22546.0,1538.9,1.0,95574
20069,55432,30233.0,1180.9,1.0,62935
20070,55603,497.0,0.5,8.0,57668
20071,55612,520.0,1.2,9.0,65513
20072,55702,533.0,2.7,2.0,59235
20073,55752,382.0,0.7,8.0,51695
20074,55760,3009.0,3.1,8.0,51695
20075,55792,9946.0,38.5,2.0,59235
20076,55931,335.0,7.0,3.0,63545
20077,55956,1908.0,13.6,3.0,62412
20078,55967,1128.0,11.6,4.0,56722
20079,55977,170.0,2.7,4.0,56722
20080,56016,962.0,14.1,7.0,56100
20081,56075,145.0,956.8,6.0,60933
20082,56081,5803.0,12.7,8.0,55976
20083,56125,52.0,19.8,9.0,67663
20084,56152,1341.0,3.9,9.0,76945
20085,56162,247.0,4.2,6.0,60933
20086,56164,5329.0,7.9,8.0,69853
20087,56229,1921.0,7.6,7.0,61228
20088,56281,660.0,20.7,4.0,61664
20089,56319,1300.0,12.5,6.0,65827
20090,56343,1034.0,5.8,6.0,65827
20091,56350,507.0,0.9,8.0,51695
20092,56384,380.0,134.8,6.0,53069
20093,56472,7780.0,19.3,4.0,56919
20094,56569,1297.0,4.0,6.0,60360
20095,56573,6273.0,17.5,6.0,59478
20096,56621,4840.0,6.0,8.0,54531
20097,56715,367.0,2.2,8.0,67464
20098,57003,1916.0,15.4,2.0,74873
20099,57013,4955.0,14.0,2.0,88589
20100,57022,5173.0,15.2,2.0,74873
20101,57027,154.0,10.1,2.0,88589
20102,57070,1421.0,5.8,2.0,78376
20103,57117,1.0,4.1,2.0,74873
20104,57430,2559.0,2.7,9.0,78539
20105,57455,85.0,0.3,9.0,78059
20106,57473,174.0,0.4,9.0,92449
20107,57521,150.0,0.1,9.0,45622
20108,57730,5900.0,4.3,3.0,68449
20109,57792,140.0,0.2,3.0,57635
20110,58363,125.0,0.8,9.0,101180
20111,58386,119.0,0.4,9.0,60006
20112,58416,386.0,0.9,9.0,86194
20113,58418,352.0,0.6,9.0,89429
20114,58426,270.0,0.8,7.0,68370
20115,58428,203.0,0.5,8.0,77327
20116,58464,194.0,0.4,9.0,83274
20117,58479,214.0,1.3,6.0,74136
20118,58639,1801.0,1.6,9.0,54673
20119,58723,202.0,0.4,8.0,72821
20120,92368,1019.0,14.1,1.0,51194
20121,92404,62915.0,849.9,1.0,51194
20122,92590,5154.0,37.2,1.0,53750
20123,92618,48997.0,893.8,1.0,88897
20124,92629,26877.0,2063.2,1.0,88897
20125,92868,27072.0,3134.4,1.0,88897
20126,93111,17329.0,825.5,2.0,82736
20127,93203,22662.0,40.7,2.0,47350
20128,93314,28963.0,113.0,2.0,47350
20129,93445,7106.0,163.3,2.0,72721
20130,98466,29164.0,1900.3,1.0,65188
20131,98533,369.0,1.2,4.0,59759
20132,98547,1486.0,9.4,4.0,49968
20133,98848,12299.0,10.6,5.0,49727
20134,99011,3336.0,196.8,2.0,58630
20135,99141,5396.0,3.9,2.0,49484
20136,99224,21695.0,71.5,2.0,58630
20137,99326,6394.0,9.0,2.0,48029
20138,99359,141.0,0.7,8.0,62070
20139,99540,332.0,2.5,2.0,79183
20140,99567,8843.0,5.5,2.0,79183
20141,99605,102.0,0.1,7.0,62052
20142,99621,613.0,24.7,7.0,48831
20143,99638,21.0,0.4,9.0,72234
20144,99659,427.0,8.8,9.0,63573
20145,99773,292.0,18.8,9.0,57442
20146,99841,137.0,3.7,9.0,73176
20147,90032,48031.0,3890.0,1.0,78302
20148,90249,26429.0,3426.7,1.0,78302
20149,90255,75019.0,7789.9,1.0,78302
20150,90291,26950.0,4164.8,1.0,78302
20151,90402,11882.0,2289.4,1.0,78302
20152,90405,28156.0,4108.6,1.0,78302
20153,90621,35598.0,3311.4,1.0,88897
20154,91016,41105.0,1869.5,1.0,78302
20155,91330,3257.0,3732.8,1.0,78302
20156,91387,42034.0,327.7,1.0,78302
20157,91411,26111.0,4936.1,1.0,78302
20158,91605,53113.0,3753.0,1.0,78302
20159,91770,62703.0,3769.3,1.0,78302
20160,92115,64343.0,3819.6,1.0,79122
20161,92203,31140.0,686.7,1.0,53750
20162,92254,9779.0,80.9,1.0,53750
20163,92321,1042.0,61.8,1.0,51194
20164,92562,64286.0,226.9,1.0,53750
20165,93247,18234.0,93.0,2.0,48253
20166,93263,22210.0,94.7,2.0,47350
20167,93510,7644.0,41.0,1.0,78302
20168,93516,2244.0,44.9,2.0,47350
20169,93535,74264.0,111.2,1.0,78302
20170,93560,21756.0,52.6,2.0,47350
20171,93563,357.0,3.4,1.0,78302
20172,93609,5177.0,32.5,1.0,52728
20173,93616,2582.0,71.9,1.0,52728
20174,93723,13936.0,126.2,1.0,52728
20175,94501,63821.0,3108.7,1.0,106657
20176,94509,68166.0,1607.5,1.0,103218
20177,94578,41865.0,3601.3,1.0,106657
20178,94585,29525.0,101.4,2.0,64514
20179,94589,31536.0,1059.4,2.0,64514
20180,94592,952.0,86.9,2.0,64514
20181,94601,53039.0,6306.2,1.0,106657
20182,94618,17252.0,2745.7,1.0,106657
20183,94702,16860.0,5109.6,1.0,106657
20184,95002,2348.0,76.4,1.0,151003
20185,95323,1299.0,16.8,2.0,53058
20186,95365,4775.0,121.5,2.0,46654
20187,95405,21082.0,1486.3,2.0,83408
20188,95442,3213.0,50.8,2.0,83408
20189,95514,140.0,0.6,5.0,57264
20190,95550,94.0,0.3,5.0,57264
20191,95601,151.0,33.3,6.0,50020
20192,95627,3802.0,28.5,1.0,67778
20193,95638,2126.0,10.4,1.0,65104
20194,95665,4303.0,81.9,6.0,50020
20195,95684,3129.0,8.3,1.0,84533
20196,95843,47823.0,2863.4,1.0,65104
20197,95910,123.0,1.4,8.0,53251
20198,95943,871.0,5.3,6.0,53013
20199,95974,65.0,3.0,3.0,56847
20200,96009,321.0,0.6,7.0,43736
20201,96085,54.0,0.3,7.0,55052
20202,96132,50.0,0.0,7.0,43736
20203,96142,885.0,16.9,1.0,84533
20204,96701,40857.0,834.4,1.0,69893
20205,96757,503.0,12.6,3.0,
20206,96763,2730.0,7.5,3.0,
20207,96778,14885.0,21.4,5.0,52866
20208,96929,,,5.0,
20209,96932,,,5.0,
20210,97326,1205.0,3.2,3.0,60307
20211,97350,210.0,1.0,2.0,58470
20212,97380,2583.0,13.8,5.0,59715
20213,97396,3384.0,25.2,1.0,61974
20214,97403,13398.0,1210.2,2.0,61634
20215,97424,17909.0,30.0,2.0,61634
20216,97479,9710.0,58.9,4.0,52684
20217,97480,333.0,1.8,2.0,61634
20218,97503,12819.0,59.3,3.0,62541
20219,97534,927.0,3.6,3.0,55038
20220,97604,135.0,0.7,5.0,51246
20221,97711,32.0,0.0,3.0,46111
20222,97823,922.0,0.6,9.0,71618
20223,97857,551.0,0.8,9.0,59576
20224,97905,85.0,0.2,7.0,52392
20225,98010,5602.0,143.7,1.0,122235
20226,98036,40723.0,1624.7,1.0,75320
20227,98039,3267.0,873.9,1.0,122235
20228,98087,41083.0,2849.3,1.0,75320
20229,98105,50434.0,4717.7,1.0,122235
20230,98207,1684.0,2973.1,1.0,75320
20231,98273,31085.0,142.7,3.0,67173
20232,98274,17768.0,48.6,3.0,67173
20233,98321,15801.0,169.8,1.0,65188
20234,98327,9435.0,532.2,1.0,65188
20235,98332,18655.0,346.2,1.0,65188
20236,98342,1323.0,212.9,2.0,73841
20237,58750,514.0,0.9,8.0,82191
20238,58778,98.0,0.3,8.0,72821
20239,58785,1163.0,9.8,3.0,66524
20240,58843,624.0,1.1,5.0,75412
20241,59046,379.0,0.3,8.0,55872
20242,59086,914.0,0.7,6.0,67131
20243,59215,985.0,0.3,9.0,51063
20244,59223,382.0,0.7,9.0,60061
20245,59311,162.0,0.1,9.0,44997
20246,59330,8499.0,2.7,7.0,53091
20247,59440,115.0,0.3,8.0,56448
20248,59442,1925.0,0.9,8.0,56448
20249,59531,319.0,0.5,9.0,71171
20250,59602,27157.0,19.7,3.0,62214
20251,59633,225.0,0.4,3.0,62214
20252,59725,8037.0,1.4,9.0,59595
20253,59752,3560.0,3.6,3.0,87254
20254,59847,6101.0,6.6,3.0,68344
20255,59859,3300.0,1.8,8.0,45599
20256,59901,55529.0,47.4,5.0,68725
20257,60012,10647.0,236.9,1.0,69641
20258,60013,26454.0,700.9,1.0,69641
20259,60104,18904.0,3100.6,1.0,77937
20260,60123,48948.0,1379.5,1.0,67922
20261,60190,11375.0,945.1,1.0,95811
20262,60465,17345.0,1410.5,1.0,77937
20263,60643,48887.0,2569.1,1.0,77937
20264,60647,87633.0,8417.9,1.0,77937
20265,60921,1512.0,8.2,6.0,57597
20266,60935,1229.0,25.1,3.0,53698
20267,60958,1709.0,12.6,3.0,53698
20268,61013,456.0,515.4,4.0,54743
20269,61051,1634.0,11.7,9.0,52391
20270,61258,184.0,192.3,2.0,58648
20271,61378,325.0,2.1,6.0,53618
20272,61428,1071.0,12.6,4.0,49682
20273,61734,2792.0,13.0,2.0,60555
20274,61816,483.0,6.5,3.0,58838
20275,61910,4477.0,16.7,8.0,71677
20276,61933,872.0,5.6,6.0,57659
20277,62011,224.0,3.0,6.0,46554
20278,62021,1207.0,23.3,1.0,60115
20279,62058,704.0,226.6,1.0,60115
20280,62205,7781.0,595.2,1.0,59412
20281,62261,52.0,0.7,6.0,48860
20282,62281,2856.0,32.6,1.0,60115
20283,62336,21.0,137.3,9.0,58593
20284,62420,4675.0,14.7,8.0,53733
20285,62423,642.0,10.7,8.0,53733
20286,62425,431.0,4.0,7.0,52848
20287,62554,1290.0,27.0,3.0,60030
20288,62573,1803.0,15.7,3.0,60030
20289,62624,427.0,4.7,9.0,53470
20290,62693,1565.0,15.3,3.0,60497
20291,62711,16880.0,212.7,3.0,60497
20292,62815,284.0,5.2,9.0,51839
20293,62835,962.0,5.1,6.0,61640
20294,62903,3242.0,63.1,5.0,49775
20295,62915,431.0,1385.3,5.0,55757
20296,62953,274.0,122.5,3.0,48903
20297,63013,1721.0,17.7,1.0,57522
20298,63030,305.0,6.0,8.0,40328
20299,63087,789.0,23.0,4.0,45576
20300,63501,20954.0,39.4,7.0,40269
20301,63622,777.0,6.7,8.0,40328
20302,63631,1092.0,10.1,8.0,40328
20303,63654,631.0,3.3,9.0,43956
20304,64078,9873.0,68.4,1.0,59720
20305,64083,23230.0,314.9,1.0,59720
20306,64132,14206.0,538.2,1.0,57518
20307,64430,810.0,7.6,3.0,45223
20308,64455,367.0,2.7,6.0,44338
20309,64468,15599.0,41.6,6.0,44338
20310,64477,3506.0,15.0,1.0,52880
20311,64682,349.0,3.8,8.0,62919
20312,64832,652.0,3.6,3.0,47246
20313,64863,1787.0,22.2,8.0,38681
20314,64874,629.0,117.7,6.0,45250
20315,65063,3936.0,17.4,3.0,50652
20316,65069,590.0,3.0,8.0,54811
20317,65079,4043.0,51.6,7.0,55182
20318,65083,305.0,7.8,6.0,47083
20319,65201,47090.0,212.5,3.0,60158
20320,65250,612.0,4.4,3.0,52740
20321,65251,21912.0,39.2,3.0,50652
20322,65261,845.0,3.8,8.0,55540
20323,65270,17122.0,57.9,6.0,55106
20324,65285,605.0,4.2,6.0,49114
20325,65610,4901.0,21.3,2.0,52867
20326,65669,2614.0,24.7,2.0,52867
20327,65715,38.0,1.1,9.0,43767
20328,65759,1407.0,11.2,4.0,48862
20329,65760,596.0,7.0,9.0,43767
20330,65803,41316.0,171.5,2.0,56350
20331,66002,13225.0,28.4,6.0,45739
20332,66062,81780.0,660.2,1.0,102693
20333,66202,16689.0,1226.9,1.0,102693
20334,66532,763.0,3.3,8.0,54718
20335,66550,591.0,3.7,9.0,71607
20336,66605,20229.0,783.2,3.0,58412
20337,66614,31852.0,428.6,3.0,58412
20338,66724,1109.0,11.8,4.0,47790
20339,66735,603.0,61.4,4.0,47790
20340,66743,4205.0,11.0,4.0,47790
20341,66754,407.0,3.4,6.0,49298
20342,66860,1315.0,2.7,8.0,53469
20343,66870,139.0,0.7,8.0,53469
20344,66937,966.0,2.5,9.0,55727
20345,67055,72.0,32.9,2.0,61462
20346,67058,1807.0,3.2,8.0,64601
20347,67131,349.0,3.8,4.0,47207
20348,67260,0.0,0.0,2.0,61462
20349,67351,259.0,2.3,7.0,46735
20350,67444,569.0,1.3,9.0,55134
20351,67456,4374.0,11.7,7.0,64594
20352,67544,3227.0,6.0,7.0,59485
20353,67843,168.0,375.6,5.0,48219
20354,67855,1763.0,1.5,9.0,91580
20355,68059,3371.0,26.8,2.0,66625
20356,68063,271.0,59.7,4.0,65594
20357,68106,20396.0,1562.1,2.0,81570
20358,68122,12111.0,241.8,2.0,81570
20359,68127,22117.0,1283.3,2.0,81570
20360,68136,17967.0,815.5,2.0,66625
20361,68368,518.0,5.6,2.0,66280
20362,68382,24.0,230.6,6.0,62848
20363,68407,585.0,4.9,2.0,67310
20364,68443,875.0,3.3,8.0,48024
20365,68453,314.0,2.0,6.0,56359
20366,68660,1192.0,3.4,9.0,79710
20367,68755,283.0,0.8,9.0,81977
20368,68776,14678.0,272.8,3.0,62463
20369,68833,329.0,0.3,9.0,78261
20370,68841,496.0,2.9,8.0,73733
20371,68849,965.0,2217.9,4.0,74630
20372,68858,278.0,1.8,4.0,74630
20373,69101,29032.0,19.0,5.0,72970
20374,69135,64.0,0.2,9.0,66828
20375,69148,119.0,0.1,9.0,62438
20376,69162,7295.0,6.5,7.0,53195
20377,69354,60.0,0.1,9.0,50264
20378,70040,992.0,6.1,1.0,58920
20379,70119,37430.0,3232.6,1.0,67403
20380,70461,28538.0,230.3,2.0,78246
20381,70466,9416.0,115.2,3.0,50875
20382,70605,37893.0,336.9,2.0,54129
20383,70747,179.0,16.5,2.0,60708
20384,70757,2927.0,23.0,2.0,55730
20385,70769,45285.0,360.9,2.0,63811
20386,70774,10035.0,51.0,2.0,63811
20387,70814,13628.0,678.9,2.0,66726
20388,71006,13135.0,24.8,2.0,56326
20389,71024,1608.0,10.2,6.0,54025
20390,71277,1476.0,5.2,3.0,49698
20391,71279,51.0,375.7,3.0,47254
20392,71303,21817.0,127.5,3.0,56169
20393,71438,1621.0,7.2,3.0,56169
20394,71639,5614.0,11.9,9.0,51547
20395,71862,713.0,4.2,6.0,42015
20396,71960,1679.0,4.3,8.0,40367
20397,72041,1308.0,5.2,8.0,49123
20398,72069,1290.0,2.1,9.0,45511
20399,72085,240.0,267.3,4.0,46269
20400,72112,10936.0,12.9,6.0,49638
20401,72116,22263.0,1289.3,2.0,65851
20402,72127,2121.0,15.4,6.0,49464
20403,72207,10325.0,1304.4,2.0,65851
20404,72340,170.0,8.1,6.0,37401
20405,72348,2482.0,5.8,6.0,37401
20406,72354,2359.0,18.1,3.0,46750
20407,72444,1895.0,7.6,7.0,41112
20408,72533,342.0,3.1,9.0,39075
20409,72564,383.0,5.0,7.0,47318
20410,72585,306.0,5.3,9.0,38281
20411,72863,1844.0,13.7,8.0,40613
20412,72937,3340.0,19.9,3.0,50348
20413,73036,21416.0,45.1,1.0,56000
20414,73040,1741.0,2.9,8.0,54975
20415,73048,2556.0,5.3,6.0,47172
20416,73057,2386.0,10.5,6.0,50882
20417,73071,43494.0,688.6,1.0,54522
20418,73433,2817.0,6.6,6.0,50882
20419,73441,200.0,20.9,9.0,45712
20420,73840,708.0,1.6,9.0,63914
20421,73937,185.0,0.4,9.0,80911
20422,74360,28.0,1.7,6.0,47987
20423,74435,3328.0,19.8,3.0,44534
20424,74442,876.0,5.6,7.0,45267
20425,74472,679.0,19.5,8.0,46167
20426,74558,434.0,2.0,9.0,41900
20427,74764,3761.0,11.0,7.0,46108
20428,74844,495.0,74.3,7.0,56112
20429,74945,435.0,6.9,3.0,44534
20430,74957,1159.0,1.9,7.0,46108
20431,75067,68196.0,1980.9,1.0,77733
20432,75078,28803.0,339.5,1.0,86860
20433,75140,7595.0,26.1,8.0,48399
20434,75146,19701.0,229.1,1.0,79626
20435,75152,5195.0,48.9,1.0,57977
20436,75172,4619.0,153.0,1.0,79626
20437,75234,37160.0,1384.9,1.0,79626
20438,75248,37373.0,1956.4,1.0,79626
20439,75450,150.0,1.0,8.0,49467
20440,75455,28354.0,37.1,7.0,52359
20441,75641,89.0,10.3,2.0,59997
20442,75668,2371.0,40.2,8.0,50538
20443,75709,4731.0,88.1,3.0,66887
20444,75758,8739.0,68.4,4.0,52297
20445,75930,1779.0,5.1,9.0,47303
20446,75974,3410.0,12.6,7.0,64203
20447,76040,31519.0,1069.7,1.0,65765
20448,76066,2621.0,11.7,1.0,74009
20449,76140,30723.0,425.7,1.0,65765
20450,76164,15488.0,1519.1,1.0,65765
20451,76305,4261.0,7.5,3.0,55278
20452,76354,12114.0,59.6,3.0,55278
20453,76530,1874.0,7.7,1.0,72828
20454,76711,9988.0,976.9,2.0,53941
20455,76940,113.0,2.9,3.0,65314
20456,76953,101.0,0.9,8.0,56377
20457,77022,27924.0,1846.2,1.0,73862
20458,77034,40635.0,1141.7,1.0,73862
20459,77098,13818.0,3005.2,1.0,73862
20460,77382,41581.0,1418.8,1.0,78644
20461,77401,19372.0,2002.8,1.0,73862
20462,77422,13194.0,29.8,1.0,60088
20463,77471,41212.0,184.3,1.0,73855
20464,77481,35.0,1.7,1.0,73855
20465,77532,29963.0,147.5,1.0,73862
20466,77611,8578.0,137.4,2.0,51982
20467,77613,1097.0,11.1,2.0,50131
